Preference Vector (1/5): 1.0, 0.0
49/100: weights=[0.16776636 1.8322337 ], train_loss=[0.2971222  0.19193868], train_acc=[0.90255    0.93491667], test_loss=[0.34226498 0.31034642], test_acc=[0.8906 0.8999]
50/100: weights=[0.173148 1.826852], train_loss=[0.2931001  0.19057459], train_acc=[0.904125   0.93569167], test_loss=[0.340762   0.31147417], test_acc=[0.89045 0.9    ]
51/100: weights=[0.42976412 1.5702358 ], train_loss=[0.29129726 0.1895114 ], train_acc=[0.90503333 0.93586667], test_loss=[0.3375562  0.31177592], test_acc=[0.89175 0.89975]
52/100: weights=[0.7146039 1.2853962], train_loss=[0.2936471  0.19136561], train_acc=[0.90398333 0.935125  ], test_loss=[0.3396313 0.3151209], test_acc=[0.89185 0.89955]
53/100: weights=[0.5741623 1.4258376], train_loss=[0.29174766 0.19025096], train_acc=[0.90470833 0.93578333], test_loss=[0.3359755  0.31144246], test_acc=[0.89215 0.89995]
54/100: weights=[0.44349098 1.556509  ], train_loss=[0.29009157 0.18932433], train_acc=[0.905125   0.93626667], test_loss=[0.33565494 0.31286734], test_acc=[0.8912 0.9017]
55/100: weights=[0.69400907 1.3059909 ], train_loss=[0.29041818 0.19064602], train_acc=[0.90445833 0.93494167], test_loss=[0.33671772 0.3132961 ], test_acc=[0.89245 0.89925]
56/100: weights=[0.19548078 1.8045193 ], train_loss=[0.2916489  0.18859756], train_acc=[0.90411667 0.93640833], test_loss=[0.33862418 0.31093982], test_acc=[0.891   0.90205]
57/100: weights=[0.6048226 1.3951775], train_loss=[0.28759903 0.18720745], train_acc=[0.90615833 0.93693333], test_loss=[0.3347567 0.3129229], test_acc=[0.89275 0.90025]
58/100: weights=[0.4949166 1.5050833], train_loss=[0.28893784 0.1886506 ], train_acc=[0.90559167 0.93599167], test_loss=[0.33689317 0.31640702], test_acc=[0.892   0.90055]
59/100: weights=[0.5757064 1.4242935], train_loss=[0.28703037 0.18810572], train_acc=[0.90574167 0.93639167], test_loss=[0.33433926 0.31638575], test_acc=[0.89325 0.9001 ]
60/100: weights=[0.7138878 1.2861122], train_loss=[0.28469983 0.18435806], train_acc=[0.90715    0.93824167], test_loss=[0.33339253 0.3132362 ], test_acc=[0.89335 0.90025]
61/100: weights=[0.39473107 1.605269  ], train_loss=[0.28514734 0.18356201], train_acc=[0.90681667 0.93835833], test_loss=[0.33388743 0.3117289 ], test_acc=[0.8932  0.90205]
62/100: weights=[0.9424311 1.0575689], train_loss=[0.28596425 0.18381964], train_acc=[0.90665    0.93819167], test_loss=[0.33453384 0.3136018 ], test_acc=[0.8934  0.90255]
63/100: weights=[0.6783151 1.3216848], train_loss=[0.28457746 0.18361187], train_acc=[0.90671667 0.938375  ], test_loss=[0.33281934 0.31274036], test_acc=[0.89305 0.9003 ]
64/100: weights=[0.5310017 1.4689983], train_loss=[0.28552103 0.18434063], train_acc=[0.906575   0.93784167], test_loss=[0.33454955 0.3149813 ], test_acc=[0.89335 0.9013 ]
65/100: weights=[0.15594164 1.8440584 ], train_loss=[0.28453815 0.18261774], train_acc=[0.90706667 0.93898333], test_loss=[0.33255193 0.31384045], test_acc=[0.89415 0.90155]
66/100: weights=[1.047638 0.952362], train_loss=[0.2832143  0.18220963], train_acc=[0.90759167 0.93900833], test_loss=[0.33298957 0.31329337], test_acc=[0.8934  0.90105]
67/100: weights=[0.44603178 1.5539681 ], train_loss=[0.28388128 0.18231893], train_acc=[0.90716667 0.93875833], test_loss=[0.33321992 0.31341004], test_acc=[0.8938  0.90165]
68/100: weights=[0.436168 1.563832], train_loss=[0.28345403 0.18476959], train_acc=[0.907375 0.9379  ], test_loss=[0.33298662 0.31492105], test_acc=[0.89375 0.9    ]
69/100: weights=[0.84805375 1.1519462 ], train_loss=[0.2838643  0.18207312], train_acc=[0.9072     0.93909167], test_loss=[0.33246845 0.31298792], test_acc=[0.893   0.90045]
70/100: weights=[0.59190273 1.4080973 ], train_loss=[0.28186888 0.18252696], train_acc=[0.90773333 0.93895   ], test_loss=[0.33132336 0.31532606], test_acc=[0.8939 0.9007]
71/100: weights=[0.6899678 1.3100322], train_loss=[0.28297815 0.18210292], train_acc=[0.90735833 0.93955   ], test_loss=[0.33405316 0.31520528], test_acc=[0.89345 0.9012 ]
72/100: weights=[0.8274027 1.1725973], train_loss=[0.28372458 0.18232122], train_acc=[0.90800833 0.93928333], test_loss=[0.33384186 0.31661338], test_acc=[0.8923  0.90035]
73/100: weights=[0.20292342 1.7970767 ], train_loss=[0.28197712 0.18161093], train_acc=[0.9076 0.9392], test_loss=[0.33073327 0.31420195], test_acc=[0.89455 0.90135]
74/100: weights=[0.17057636 1.8294237 ], train_loss=[0.28133512 0.18099764], train_acc=[0.907925 0.938875], test_loss=[0.33099133 0.3151069 ], test_acc=[0.89395 0.9011 ]
75/100: weights=[0.753871  1.2461289], train_loss=[0.28055072 0.1798343 ], train_acc=[0.90823333 0.93950833], test_loss=[0.33121756 0.31499776], test_acc=[0.8939 0.9012]
76/100: weights=[0.5248417 1.4751583], train_loss=[0.28011268 0.17956257], train_acc=[0.9084     0.94000833], test_loss=[0.33162192 0.31431565], test_acc=[0.8935  0.90095]
77/100: weights=[0.43556046 1.5644395 ], train_loss=[0.2804092  0.17965218], train_acc=[0.90829167 0.939825  ], test_loss=[0.3309035 0.3135448], test_acc=[0.89395 0.90195]
78/100: weights=[0.7634735 1.2365265], train_loss=[0.28032032 0.17993447], train_acc=[0.90845    0.93990833], test_loss=[0.33224767 0.3152341 ], test_acc=[0.8931  0.90045]
79/100: weights=[0.49691087 1.5030892 ], train_loss=[0.2795717  0.17962582], train_acc=[0.90863333 0.94011667], test_loss=[0.33070365 0.31468022], test_acc=[0.89375 0.90075]
80/100: weights=[0.16402483 1.835975  ], train_loss=[0.27950343 0.17937535], train_acc=[0.90838333 0.93988333], test_loss=[0.33118513 0.31545   ], test_acc=[0.89345 0.90145]
81/100: weights=[0.8962614 1.1037387], train_loss=[0.27945483 0.17965582], train_acc=[0.90869167 0.93970833], test_loss=[0.33084604 0.315678  ], test_acc=[0.89355 0.9011 ]
82/100: weights=[0.8914728 1.1085272], train_loss=[0.27999118 0.18024808], train_acc=[0.90845833 0.93916667], test_loss=[0.33240363 0.31610957], test_acc=[0.8932 0.9013]
83/100: weights=[0.7404397 1.2595602], train_loss=[0.27925965 0.17905015], train_acc=[0.90874167 0.940225  ], test_loss=[0.33072466 0.31642282], test_acc=[0.89435 0.9011 ]
84/100: weights=[0.14979926 1.8502007 ], train_loss=[0.2790037  0.17883308], train_acc=[0.9087     0.94004167], test_loss=[0.33096132 0.31587574], test_acc=[0.89385 0.9005 ]
85/100: weights=[0.4695809 1.5304191], train_loss=[0.27870062 0.17942351], train_acc=[0.908925   0.94004167], test_loss=[0.33054808 0.3163466 ], test_acc=[0.89465 0.9007 ]
86/100: weights=[0.22136292 1.778637  ], train_loss=[0.27866188 0.1798125 ], train_acc=[0.90904167 0.94003333], test_loss=[0.33115155 0.31694692], test_acc=[0.8932 0.9007]
87/100: weights=[0.41291812 1.5870819 ], train_loss=[0.27925223 0.17948984], train_acc=[0.90898333 0.939625  ], test_loss=[0.3311475 0.3175079], test_acc=[0.89405 0.9004 ]
88/100: weights=[0.9307598 1.0692402], train_loss=[0.27873084 0.17834774], train_acc=[0.9089     0.94006667], test_loss=[0.33145738 0.31643817], test_acc=[0.8938  0.90115]
89/100: weights=[0.95512974 1.0448703 ], train_loss=[0.27810863 0.1790877 ], train_acc=[0.90950833 0.93985833], test_loss=[0.3304824  0.31789303], test_acc=[0.8944  0.90075]
90/100: weights=[0.572084  1.4279159], train_loss=[0.27803445 0.17828277], train_acc=[0.909125   0.93998333], test_loss=[0.33083084 0.3170085 ], test_acc=[0.89425 0.90105]
91/100: weights=[0.94141364 1.0585864 ], train_loss=[0.27790695 0.17805266], train_acc=[0.90896667 0.940525  ], test_loss=[0.33022517 0.31546494], test_acc=[0.8942 0.901 ]
92/100: weights=[0.84265727 1.1573427 ], train_loss=[0.2782032  0.17768724], train_acc=[0.908975   0.94073333], test_loss=[0.3303118  0.31513777], test_acc=[0.8941  0.90155]
93/100: weights=[0.53971934 1.4602805 ], train_loss=[0.27780038 0.17761788], train_acc=[0.909      0.94061667], test_loss=[0.33065686 0.31573924], test_acc=[0.894   0.90135]
94/100: weights=[1.0129379 0.9870621], train_loss=[0.2778302  0.17757085], train_acc=[0.90930833 0.94019167], test_loss=[0.3303208  0.31624752], test_acc=[0.8941 0.9017]
95/100: weights=[0.7594826 1.2405174], train_loss=[0.2778957 0.1776763], train_acc=[0.90923333 0.94039167], test_loss=[0.330305   0.31618065], test_acc=[0.8943 0.9014]
96/100: weights=[1.0576996 0.9423004], train_loss=[0.2776805  0.17732139], train_acc=[0.90894167 0.940525  ], test_loss=[0.33037266 0.31604388], test_acc=[0.8946  0.90095]
97/100: weights=[0.85510534 1.1448946 ], train_loss=[0.27791214 0.17752083], train_acc=[0.90884167 0.94066667], test_loss=[0.33021632 0.31652468], test_acc=[0.8945 0.9011]
98/100: weights=[0.21333568 1.7866642 ], train_loss=[0.27804065 0.17758653], train_acc=[0.90921667 0.94070833], test_loss=[0.33019304 0.31562632], test_acc=[0.8939  0.90135]
99/100: weights=[0.27447802 1.725522  ], train_loss=[0.2777362  0.17731944], train_acc=[0.90936667 0.94068333], test_loss=[0.33046207 0.31623912], test_acc=[0.8939 0.9012]
100/100: weights=[0.17332013 1.8266798 ], train_loss=[0.2775378 0.1777405], train_acc=[0.90915833 0.940475  ], test_loss=[0.33010614 0.31686032], test_acc=[0.8945  0.90115]
Preference Vector (3/5): 0.70710677, 0.70710677
1/100: weights=[0.95842135 1.0415787 ], train_loss=[0.78168905 0.90230083], train_acc=[0.74500833 0.69503333], test_loss=[0.76767   0.8862465], test_acc=[0.74845 0.7028 ]
2/100: weights=[1.0030873 0.9969128], train_loss=[0.61893445 0.73990643], train_acc=[0.79970833 0.747325  ], test_loss=[0.6086334 0.7304327], test_acc=[0.80095 0.7506 ]
3/100: weights=[0.54216844 1.4578316 ], train_loss=[0.5802419 0.6348322], train_acc=[0.81359167 0.787925  ], test_loss=[0.57492876 0.6335573 ], test_acc=[0.81265 0.7877 ]
4/100: weights=[1.3501143 0.6498856], train_loss=[0.5569767  0.63962865], train_acc=[0.82188333 0.78635833], test_loss=[0.55098224 0.6408168 ], test_acc=[0.8209  0.78855]
5/100: weights=[1.063666  0.9363341], train_loss=[0.49518833 0.5867755 ], train_acc=[0.84085    0.80279167], test_loss=[0.4888113 0.5891893], test_acc=[0.83855 0.80125]
6/100: weights=[1.0585362 0.9414639], train_loss=[0.4316253 0.5333427], train_acc=[0.85975    0.82089167], test_loss=[0.43355379 0.5389946 ], test_acc=[0.8581 0.8194]
7/100: weights=[1.2156403 0.7843597], train_loss=[0.43331248 0.5286773 ], train_acc=[0.85931667 0.82031667], test_loss=[0.4352871 0.5286946], test_acc=[0.85835 0.82085]
8/100: weights=[0.16402769 1.8359724 ], train_loss=[0.41668695 0.5386995 ], train_acc=[0.86549167 0.81588333], test_loss=[0.41885093 0.53622025], test_acc=[0.86375 0.8136 ]
9/100: weights=[0.14079888 1.8592011 ], train_loss=[0.44040808 0.50673556], train_acc=[0.85884167 0.828475  ], test_loss=[0.44540465 0.5124384 ], test_acc=[0.8542  0.82755]
10/100: weights=[1.2218688  0.77813125], train_loss=[0.43382353 0.49098918], train_acc=[0.85893333 0.834175  ], test_loss=[0.44632635 0.49440598], test_acc=[0.8535  0.83165]
11/100: weights=[0.9398412 1.0601588], train_loss=[0.42241466 0.4842927 ], train_acc=[0.8623     0.83676667], test_loss=[0.43561748 0.48447582], test_acc=[0.85625 0.83655]
12/100: weights=[1.268031 0.731969], train_loss=[0.39913312 0.55979854], train_acc=[0.87089167 0.81181667], test_loss=[0.41410506 0.56963265], test_acc=[0.86715 0.80785]
13/100: weights=[1.3408648 0.6591353], train_loss=[0.377355   0.49318716], train_acc=[0.87686667 0.831425  ], test_loss=[0.39328048 0.50484663], test_acc=[0.8709 0.8276]
14/100: weights=[0.78125894 1.218741  ], train_loss=[0.38473207 0.47196844], train_acc=[0.87594167 0.841125  ], test_loss=[0.39056766 0.48529074], test_acc=[0.87145 0.8354 ]
15/100: weights=[1.0531908 0.9468092], train_loss=[0.35447282 0.43113193], train_acc=[0.88476667 0.85540833], test_loss=[0.37001455 0.44548944], test_acc=[0.87885 0.84915]
16/100: weights=[0.95772254 1.0422775 ], train_loss=[0.3424801 0.4155442], train_acc=[0.88914167 0.86055833], test_loss=[0.35536164 0.43184397], test_acc=[0.884   0.85345]
17/100: weights=[0.69505095 1.304949  ], train_loss=[0.34919542 0.41445416], train_acc=[0.88708333 0.860475  ], test_loss=[0.3584494  0.43626574], test_acc=[0.88365 0.8532 ]
18/100: weights=[1.0776613 0.9223387], train_loss=[0.3393525  0.42566788], train_acc=[0.89068333 0.85745   ], test_loss=[0.3534485 0.4468048], test_acc=[0.88415 0.84825]
19/100: weights=[0.84208107 1.1579189 ], train_loss=[0.34244683 0.40496364], train_acc=[0.88894167 0.8641    ], test_loss=[0.35605824 0.42639375], test_acc=[0.8849  0.85765]
20/100: weights=[1.0795518 0.9204481], train_loss=[0.32846916 0.41197813], train_acc=[0.89305833 0.86195833], test_loss=[0.34363833 0.43627918], test_acc=[0.88745 0.8539 ]
21/100: weights=[1.2313582 0.7686418], train_loss=[0.33130455 0.41288912], train_acc=[0.89265833 0.86123333], test_loss=[0.35034546 0.43285012], test_acc=[0.8853 0.8532]
22/100: weights=[1.5965703 0.4034298], train_loss=[0.3316869 0.4221441], train_acc=[0.89183333 0.858     ], test_loss=[0.3472005  0.44866124], test_acc=[0.8845  0.85015]
23/100: weights=[1.4885634  0.51143664], train_loss=[0.32505003 0.420675  ], train_acc=[0.89400833 0.85825   ], test_loss=[0.33646023 0.44894487], test_acc=[0.8911  0.84995]
24/100: weights=[1.1194087 0.8805913], train_loss=[0.36210448 0.4227084 ], train_acc=[0.88085    0.85494167], test_loss=[0.3808236 0.4423877], test_acc=[0.87275 0.8481 ]
25/100: weights=[1.4212097 0.5787903], train_loss=[0.31735197 0.43085483], train_acc=[0.89736667 0.85359167], test_loss=[0.33265924 0.46081656], test_acc=[0.89095 0.84625]
26/100: weights=[0.7553253 1.2446747], train_loss=[0.3196692  0.38772005], train_acc=[0.8958   0.869125], test_loss=[0.33735296 0.40910104], test_acc=[0.89085 0.86145]
27/100: weights=[1.2562053 0.7437947], train_loss=[0.32403207 0.38937223], train_acc=[0.89470833 0.86896667], test_loss=[0.34134087 0.41442123], test_acc=[0.88835 0.85995]
28/100: weights=[1.1226146 0.8773854], train_loss=[0.32618552 0.3935096 ], train_acc=[0.89415    0.86703333], test_loss=[0.34593824 0.4206431 ], test_acc=[0.88875 0.85785]
29/100: weights=[1.3344672 0.6655329], train_loss=[0.31940302 0.37702718], train_acc=[0.895525 0.873425], test_loss=[0.34038782 0.4096805 ], test_acc=[0.8873 0.8629]
30/100: weights=[0.97547257 1.0245274 ], train_loss=[0.30600184 0.36610448], train_acc=[0.90120833 0.87695   ], test_loss=[0.3231798 0.3973425], test_acc=[0.8951 0.8662]
31/100: weights=[1.0114406  0.98855937], train_loss=[0.31411245 0.37323067], train_acc=[0.8978 0.8739], test_loss=[0.33425522 0.4037815 ], test_acc=[0.88935 0.86345]
32/100: weights=[1.0312773 0.9687227], train_loss=[0.30484173 0.36776358], train_acc=[0.90098333 0.8764    ], test_loss=[0.32672673 0.40176842], test_acc=[0.89275 0.8652 ]
33/100: weights=[1.2449076 0.7550924], train_loss=[0.30091822 0.36051738], train_acc=[0.90203333 0.87908333], test_loss=[0.32187548 0.3912756 ], test_acc=[0.8951 0.8689]
34/100: weights=[0.6012258 1.3987743], train_loss=[0.30163115 0.36869782], train_acc=[0.90253333 0.87545   ], test_loss=[0.32176402 0.40235496], test_acc=[0.89625 0.86715]
35/100: weights=[1.2661182  0.73388183], train_loss=[0.30602947 0.36020756], train_acc=[0.90070833 0.87843333], test_loss=[0.32631758 0.39117292], test_acc=[0.895   0.86855]
36/100: weights=[0.6772723 1.3227277], train_loss=[0.30816236 0.37210044], train_acc=[0.899325   0.87380833], test_loss=[0.32850334 0.40096647], test_acc=[0.8925 0.863 ]
37/100: weights=[0.62804216 1.3719579 ], train_loss=[0.3096365  0.36296666], train_acc=[0.89940833 0.87844167], test_loss=[0.32792723 0.39241314], test_acc=[0.8929 0.8675]
38/100: weights=[0.84809643 1.1519036 ], train_loss=[0.2988403 0.364053 ], train_acc=[0.9024     0.87849167], test_loss=[0.3175813  0.39722815], test_acc=[0.8952 0.8684]
39/100: weights=[0.16891016 1.83109   ], train_loss=[0.30059254 0.35976517], train_acc=[0.90210833 0.8789    ], test_loss=[0.32379514 0.38974485], test_acc=[0.89305 0.87025]
40/100: weights=[1.2621608 0.7378392], train_loss=[0.2954771  0.36224607], train_acc=[0.90406667 0.877525  ], test_loss=[0.31908652 0.39186236], test_acc=[0.89545 0.8683 ]
41/100: weights=[0.47998807 1.520012  ], train_loss=[0.29619893 0.3604473 ], train_acc=[0.903      0.87909167], test_loss=[0.32109982 0.39462417], test_acc=[0.896   0.86865]
42/100: weights=[1.2138244 0.7861756], train_loss=[0.29605085 0.36856326], train_acc=[0.90408333 0.8755    ], test_loss=[0.319922   0.40412176], test_acc=[0.89545 0.86445]
43/100: weights=[1.187434 0.812566], train_loss=[0.29818472 0.36670715], train_acc=[0.90260833 0.87646667], test_loss=[0.3184709  0.40153748], test_acc=[0.896   0.86735]
44/100: weights=[0.57110095 1.428899  ], train_loss=[0.2987454  0.35501125], train_acc=[0.902625   0.88055833], test_loss=[0.32526517 0.3893379 ], test_acc=[0.896  0.8702]
45/100: weights=[1.5661545  0.43384558], train_loss=[0.28998408 0.34887588], train_acc=[0.90559167 0.88266667], test_loss=[0.31765467 0.38530457], test_acc=[0.8971  0.87235]
46/100: weights=[0.3026238 1.6973761], train_loss=[0.287263   0.35137337], train_acc=[0.90675833 0.88149167], test_loss=[0.3122341  0.38814747], test_acc=[0.8986  0.86985]
47/100: weights=[1.0305264  0.96947366], train_loss=[0.28869778 0.3449141 ], train_acc=[0.90605    0.88443333], test_loss=[0.31367353 0.3831353 ], test_acc=[0.8976 0.8726]
48/100: weights=[1.0362557  0.96374434], train_loss=[0.29021665 0.34873825], train_acc=[0.90525833 0.88269167], test_loss=[0.31596404 0.38620797], test_acc=[0.89715 0.8699 ]
49/100: weights=[0.5484662 1.4515338], train_loss=[0.28678805 0.34619498], train_acc=[0.90675833 0.88305833], test_loss=[0.3099542  0.38114038], test_acc=[0.89835 0.8727 ]
50/100: weights=[1.084303 0.915697], train_loss=[0.2933207  0.34823555], train_acc=[0.90446667 0.88313333], test_loss=[0.31578907 0.38625124], test_acc=[0.8963 0.871 ]
51/100: weights=[0.63024634 1.3697536 ], train_loss=[0.28798026 0.34884012], train_acc=[0.90635 0.8824 ], test_loss=[0.31247774 0.38296047], test_acc=[0.89725 0.8721 ]
52/100: weights=[1.5009161  0.49908385], train_loss=[0.2876813 0.3479842], train_acc=[0.90688333 0.88313333], test_loss=[0.31141278 0.3860039 ], test_acc=[0.8988  0.87145]
53/100: weights=[0.87613386 1.1238662 ], train_loss=[0.28610542 0.34212536], train_acc=[0.90740833 0.88484167], test_loss=[0.3109357  0.37819165], test_acc=[0.8989 0.8739]
54/100: weights=[1.01299 0.98701], train_loss=[0.2897567  0.34394932], train_acc=[0.90583333 0.8845    ], test_loss=[0.3128483  0.38253212], test_acc=[0.89765 0.8722 ]
55/100: weights=[1.130324 0.869676], train_loss=[0.28437752 0.34330824], train_acc=[0.90771667 0.88425833], test_loss=[0.308591   0.38375616], test_acc=[0.89975 0.8736 ]
56/100: weights=[1.0662069 0.933793 ], train_loss=[0.28574494 0.34573436], train_acc=[0.90691667 0.8839    ], test_loss=[0.31301895 0.38743302], test_acc=[0.89845 0.87125]
57/100: weights=[1.5501997  0.44980025], train_loss=[0.28396514 0.34736058], train_acc=[0.90705833 0.88363333], test_loss=[0.30870384 0.3882122 ], test_acc=[0.8995 0.8711]
58/100: weights=[0.4838497 1.5161502], train_loss=[0.2846737 0.3427985], train_acc=[0.90733333 0.88536667], test_loss=[0.31050017 0.38477623], test_acc=[0.8984 0.8731]
59/100: weights=[0.77399766 1.2260023 ], train_loss=[0.28629678 0.34445888], train_acc=[0.90656667 0.88410833], test_loss=[0.31216323 0.38484102], test_acc=[0.8983  0.87275]
60/100: weights=[0.91015255 1.0898474 ], train_loss=[0.28175208 0.33905238], train_acc=[0.90828333 0.88658333], test_loss=[0.30961087 0.37801555], test_acc=[0.8992  0.87445]
61/100: weights=[0.8492992 1.1507008], train_loss=[0.28245887 0.33940724], train_acc=[0.90805833 0.88581667], test_loss=[0.30655643 0.3781578 ], test_acc=[0.89975 0.8743 ]
62/100: weights=[0.8484412 1.1515589], train_loss=[0.28102735 0.33899662], train_acc=[0.90836667 0.88608333], test_loss=[0.30725598 0.3766793 ], test_acc=[0.9003  0.87465]
63/100: weights=[0.8895815 1.1104184], train_loss=[0.2808991 0.3397144], train_acc=[0.90841667 0.88546667], test_loss=[0.30805176 0.377362  ], test_acc=[0.89885 0.8735 ]
64/100: weights=[0.8218531 1.1781468], train_loss=[0.2818185  0.33729938], train_acc=[0.908075 0.88675 ], test_loss=[0.30992174 0.37684482], test_acc=[0.8992  0.87365]
65/100: weights=[1.3494492 0.6505508], train_loss=[0.28086376 0.33912024], train_acc=[0.908675   0.88539167], test_loss=[0.30787098 0.37965226], test_acc=[0.89975 0.87375]
66/100: weights=[0.9283 1.0717], train_loss=[0.281048  0.3378881], train_acc=[0.90851667 0.88626667], test_loss=[0.30987173 0.37896034], test_acc=[0.89895 0.87395]
67/100: weights=[1.2794192 0.7205808], train_loss=[0.28025976 0.3387578 ], train_acc=[0.9085     0.88643333], test_loss=[0.3061822  0.37725726], test_acc=[0.9006  0.87375]
68/100: weights=[1.5609076  0.43909246], train_loss=[0.28023687 0.3375268 ], train_acc=[0.90886667 0.88663333], test_loss=[0.30581227 0.3768015 ], test_acc=[0.9001  0.87415]
69/100: weights=[0.98108035 1.0189196 ], train_loss=[0.28029388 0.33833078], train_acc=[0.90885  0.886425], test_loss=[0.3079961 0.3813745], test_acc=[0.89925 0.87445]
70/100: weights=[0.8246445 1.1753556], train_loss=[0.2794721  0.33602634], train_acc=[0.90931667 0.88710833], test_loss=[0.30898613 0.37662086], test_acc=[0.8991 0.8747]
71/100: weights=[1.2081536  0.79184645], train_loss=[0.27977955 0.33525062], train_acc=[0.909075 0.88745 ], test_loss=[0.3071573  0.37656435], test_acc=[0.8993  0.87515]
72/100: weights=[0.40247276 1.5975274 ], train_loss=[0.27920443 0.33521295], train_acc=[0.90898333 0.88791667], test_loss=[0.3070297  0.37622175], test_acc=[0.8996 0.8749]
73/100: weights=[1.1476611 0.8523389], train_loss=[0.2789584  0.33650044], train_acc=[0.90913333 0.88671667], test_loss=[0.30680683 0.37753192], test_acc=[0.90025 0.8737 ]
74/100: weights=[0.71504027 1.2849596 ], train_loss=[0.28036734 0.33786625], train_acc=[0.90815 0.8861 ], test_loss=[0.30872336 0.37861586], test_acc=[0.89915 0.8732 ]
75/100: weights=[1.0146846  0.98531544], train_loss=[0.27846345 0.33420008], train_acc=[0.90950833 0.88760833], test_loss=[0.30638236 0.37629858], test_acc=[0.8995  0.87455]
76/100: weights=[0.35712668 1.6428733 ], train_loss=[0.27849314 0.33482283], train_acc=[0.90924167 0.88745833], test_loss=[0.30680466 0.37612635], test_acc=[0.89895 0.87345]
77/100: weights=[0.90410113 1.0958989 ], train_loss=[0.27786848 0.3346273 ], train_acc=[0.90969167 0.88773333], test_loss=[0.30679065 0.37470666], test_acc=[0.89985 0.8745 ]
78/100: weights=[1.2408705 0.7591296], train_loss=[0.277728   0.33365235], train_acc=[0.909875   0.88823333], test_loss=[0.30598378 0.37465683], test_acc=[0.9001  0.87525]
79/100: weights=[0.5583532 1.4416468], train_loss=[0.27852377 0.333557  ], train_acc=[0.90905833 0.88769167], test_loss=[0.3063541 0.3763236], test_acc=[0.8995  0.87415]
80/100: weights=[0.699636 1.300364], train_loss=[0.27855152 0.33390835], train_acc=[0.90899167 0.88810833], test_loss=[0.30714658 0.37620604], test_acc=[0.8996 0.8742]
81/100: weights=[1.1060678 0.8939322], train_loss=[0.27785268 0.33341837], train_acc=[0.90994167 0.88816667], test_loss=[0.3065835  0.37434965], test_acc=[0.9002  0.87465]
82/100: weights=[0.41509688 1.5849031 ], train_loss=[0.27718532 0.3336775 ], train_acc=[0.90970833 0.88763333], test_loss=[0.30590257 0.37526232], test_acc=[0.8997  0.87375]
83/100: weights=[0.9985071 1.001493 ], train_loss=[0.27906936 0.33392736], train_acc=[0.90930833 0.88828333], test_loss=[0.30664182 0.37531748], test_acc=[0.9002 0.8755]
84/100: weights=[0.93061936 1.0693806 ], train_loss=[0.2773746 0.3330559], train_acc=[0.90974167 0.88841667], test_loss=[0.30610687 0.374033  ], test_acc=[0.9001 0.8753]
85/100: weights=[1.1880445  0.81195545], train_loss=[0.27742103 0.33337995], train_acc=[0.90976667 0.88824167], test_loss=[0.30609006 0.37527096], test_acc=[0.8995  0.87625]
86/100: weights=[0.39972 1.60028], train_loss=[0.27726334 0.33366087], train_acc=[0.909425 0.888075], test_loss=[0.30717656 0.3762285 ], test_acc=[0.9002 0.8738]
87/100: weights=[1.2689672  0.73103285], train_loss=[0.27725458 0.3337415 ], train_acc=[0.91024167 0.88814167], test_loss=[0.3051343  0.37557927], test_acc=[0.90005 0.8759 ]
88/100: weights=[1.287372 0.712628], train_loss=[0.27691123 0.3346717 ], train_acc=[0.9099     0.88740833], test_loss=[0.3051323  0.37660936], test_acc=[0.8992  0.87405]
89/100: weights=[1.1601061 0.8398939], train_loss=[0.2768938 0.3330531], train_acc=[0.90971667 0.88830833], test_loss=[0.30596972 0.3757356 ], test_acc=[0.89965 0.8751 ]
90/100: weights=[0.47304362 1.5269563 ], train_loss=[0.2768597 0.3322698], train_acc=[0.90981667 0.88818333], test_loss=[0.3059691  0.37528497], test_acc=[0.89915 0.87525]
91/100: weights=[0.7651982 1.2348018], train_loss=[0.27665162 0.33185485], train_acc=[0.910175 0.888925], test_loss=[0.30546275 0.3742461 ], test_acc=[0.9003  0.87495]
92/100: weights=[1.037974   0.96202606], train_loss=[0.27654675 0.33161762], train_acc=[0.91003333 0.88899167], test_loss=[0.30499944 0.37480363], test_acc=[0.90015 0.87555]
93/100: weights=[1.0460899 0.9539101], train_loss=[0.27633575 0.3316549 ], train_acc=[0.91013333 0.88875   ], test_loss=[0.30601823 0.3739194 ], test_acc=[0.89995 0.87475]
94/100: weights=[1.0690984 0.9309017], train_loss=[0.27627257 0.33199936], train_acc=[0.91035833 0.88834167], test_loss=[0.3052952  0.37462133], test_acc=[0.9006  0.87485]
95/100: weights=[1.4231585 0.5768415], train_loss=[0.27613932 0.3314588 ], train_acc=[0.91036667 0.888925  ], test_loss=[0.30477726 0.37407717], test_acc=[0.9002 0.8755]
96/100: weights=[1.3119838 0.6880162], train_loss=[0.27639422 0.33157122], train_acc=[0.90989167 0.88876667], test_loss=[0.30549562 0.37331718], test_acc=[0.89985 0.8749 ]
97/100: weights=[1.4279268  0.57207316], train_loss=[0.27623445 0.3312458 ], train_acc=[0.91000833 0.88908333], test_loss=[0.30527446 0.37401244], test_acc=[0.9     0.87535]
98/100: weights=[0.8610594 1.1389406], train_loss=[0.2766276  0.33122623], train_acc=[0.91046667 0.88895833], test_loss=[0.30503076 0.3739904 ], test_acc=[0.9    0.8761]
99/100: weights=[1.1280313  0.87196875], train_loss=[0.2762489  0.33135158], train_acc=[0.91011667 0.88864167], test_loss=[0.30522865 0.37417346], test_acc=[0.89965 0.87525]
